user_sequence,challenge
12787_13,CI26216
12797_13,CI25127
12799_13,CI26213
12801_13,CI26905
12809_13,CI26910
12812_13,CI27796
12816_13,CI27669
12818_13,CI23723
12820_13,CI26997
12823_13,CI26909
12824_13,CI23648
12832_13,CI26220
12833_13,CI24937
12836_13,CI26907
12838_13,CI26920
12841_13,CI24942
12842_13,CI28199
12843_13,CI26905
12844_13,CI23933
12851_13,CI28577
12852_13,CI26920
12853_13,CI25057
12854_13,CI27671
12856_13,CI23855
12860_13,CI23848
12864_13,CI27035
12867_13,CI28575
12872_13,CI28572
12873_13,CI28569
12875_13,CI27044
12876_13,CI28578
12879_13,CI24924
12882_13,CI25075
12883_13,CI28581
12885_13,CI26902
12886_13,CI26868
12887_13,CI26909
12892_13,CI26219
12893_13,CI23785
12894_13,CI27665
12897_13,CI23933
12898_13,CI24187
12899_13,CI25141
12901_13,CI26057
12903_13,CI26908
12904_13,CI23933
12905_13,CI23769
12906_13,CI25124
12909_13,CI24531
12913_13,CI28582
12914_13,CI27669
12915_13,CI26216
12918_13,CI25295
12919_13,CI26902
12920_13,CI23839
12927_13,CI24962
12931_13,CI26905
12933_13,CI26216
12938_13,CI28578
12942_13,CI25409
12945_13,CI25383
12946_13,CI27686
12947_13,CI24532
12948_13,CI24968
12949_13,CI26984
12953_13,CI24875
12958_13,CI24915
12959_13,CI24534
12960_13,CI26933
12964_13,CI26910
12967_13,CI24876
12970_13,CI24958
12976_13,CI26154
12979_13,CI28572
12980_13,CI28574
12983_13,CI28581
12985_13,CI28578
12987_13,CI26904
12989_13,CI26904
12990_13,CI26908
12999_13,CI28567
13001_13,CI28576
13004_13,CI27806
13007_13,CI27801
13013_13,CI23697
13014_13,CI27670
13015_13,CI27037
13018_13,CI26912
13021_13,CI25149
13024_13,CI23913
13026_13,CI23598
13034_13,CI27666
13040_13,CI25126
13041_13,CI26220
13044_13,CI26563
13046_13,CI25075
13047_13,CI26913
13048_13,CI28585
13050_13,CI24917
13052_13,CI25141
13055_13,CI26915
13056_13,CI26907
13057_13,CI26214
13065_13,CI26161
13067_13,CI26213
13069_13,CI26907
13070_13,CI26907
13079_13,CI26855
13086_13,CI25075
13095_13,CI24939
13096_13,CI26927
13098_13,CI26910
13101_13,CI26905
13103_13,CI26907
13108_13,CI26910
13109_13,CI26927
13112_13,CI26913
13115_13,CI26907
13116_13,CI26215
13117_13,CI26162
13124_13,CI26905
13125_13,CI26902
13129_13,CI26170
13130_13,CI26909
13132_13,CI23546
13133_13,CI26913
13137_13,CI26211
13138_13,CI26213
13139_13,CI24187
13140_13,CI24928
13141_13,CI26218
13146_13,CI26867
13150_13,CI26908
13155_13,CI23702
13156_13,CI26213
13157_13,CI26902
13158_13,CI26211
13159_13,CI24533
13161_13,CI26855
13164_13,CI26212
13166_13,CI23770
13167_13,CI26217
13168_13,CI26930
13174_13,CI24868
13175_13,CI26910
13176_13,CI26911
13179_13,CI28128
13180_13,CI26909
13188_13,CI26910
13190_13,CI26217
13191_13,CI26905
13193_13,CI24931
13200_13,CI24184
13201_13,CI26911
13206_13,CI24268
13207_13,CI26174
13208_13,CI26907
13210_13,CI28128
13212_13,CI25740
13213_13,CI27665
13217_13,CI24031
13218_13,CI26905
13221_13,CI25143
13224_13,CI26219
13225_13,CI26911
13227_13,CI26213
13228_13,CI26214
13229_13,CI24532
13230_13,CI26903
13234_13,CI26907
13240_13,CI26158
13243_13,CI26217
13244_13,CI26214
13245_13,CI26907
13247_13,CI26869
13249_13,CI26154
13250_13,CI26154
13257_13,CI26167
13260_13,CI24915
13263_13,CI26167
13264_13,CI24915
13267_13,CI26907
13271_13,CI27678
13276_13,CI27673
13277_13,CI26926
13278_13,CI25104
13281_13,CI24261
13283_13,CI26212
13284_13,CI26902
13287_13,CI26902
13289_13,CI26907
13291_13,CI27043
13293_13,CI26905
13299_13,CI26931
13305_13,CI24533
13307_13,CI26907
13308_13,CI26910
13309_13,CI26910
13312_13,CI26154
13314_13,CI23691
13320_13,CI26905
13333_13,CI26905
13335_13,CI26909
13342_13,CI26154
13343_13,CI24187
13351_13,CI26157
13353_13,CI26215
13354_13,CI26905
13355_13,CI26910
13357_13,CI24917
13358_13,CI26905
13359_13,CI25052
13361_13,CI26902
13362_13,CI26905
13363_13,CI26907
13367_13,CI24876
13368_13,CI26905
13372_13,CI26164
13377_13,CI25057
13379_13,CI27793
13381_13,CI27666
13383_13,CI26949
13386_13,CI25135
13388_13,CI23975
13389_13,CI27000
13392_13,CI24527
13393_13,CI24532
13394_13,CI25124
13396_13,CI25056
13398_13,CI26949
13399_13,CI26958
13400_13,CI26939
13402_13,CI24530
13403_13,CI23933
13408_13,CI26203
13411_13,CI28569
13413_13,CI27460
13414_13,CI24968
13415_13,CI27805
13416_13,CI24228
13419_13,CI24187
13421_13,CI24138
13422_13,CI26921
13423_13,CI24638
13430_13,CI26952
13431_13,CI25066
13433_13,CI24491
13441_13,CI27806
13443_13,CI24239
13444_13,CI24138
13446_13,CI25126
13449_13,CI24935
13453_13,CI24531
13455_13,CI25057
13461_13,CI24228
13465_13,CI27043
13468_13,CI28569
13469_13,CI23663
13470_13,CI28584
13472_13,CI28569
13473_13,CI28580
13475_13,CI28578
13481_13,CI24871
13484_13,CI24187
13486_13,CI27801
13489_13,CI28569
13491_13,CI28578
13492_13,CI26054
13493_13,CI26155
13494_13,CI28581
13502_13,CI23933
13503_13,CI28580
13505_13,CI28586
13509_13,CI27035
13511_13,CI23933
13512_13,CI28577
13513_13,CI23880
13514_13,CI24530
13521_13,CI28577
13524_13,CI28576
13528_13,CI27807
13532_13,CI24093
13533_13,CI24866
13534_13,CI23691
13536_13,CI27043
13549_13,CI27677
13553_13,CI23880
13555_13,CI26952
13564_13,CI26955
13566_13,CI23829
13570_13,CI26928
13573_13,CI27980
13578_13,CI28200
13581_13,CI26052
13586_13,CI28576
13587_13,CI24187
13588_13,CI23770
13590_13,CI26958
13591_13,CI24085
13592_13,CI25126
13593_13,CI26953
13594_13,CI24871
13596_13,CI26921
13597_13,CI23691
13598_13,CI24534
13602_13,CI26174
13604_13,CI28578
13605_13,CI24929
13606_13,CI26052
13611_13,CI24968
13615_13,CI26926
13621_13,CI23691
13627_13,CI23648
13630_13,CI23848
13638_13,CI23546
13640_13,CI23887
13643_13,CI26831
13647_13,CI25177
13654_13,CI23913
13658_13,CI26162
13659_13,CI24917
13660_13,CI26954
13663_13,CI27023
13666_13,CI24532
13667_13,CI26875
13669_13,CI24531
13670_13,CI23667
13671_13,CI23663
13673_13,CI23714
13679_13,CI26926
13687_13,CI27980
13688_13,CI23648
13692_13,CI27673
13693_13,CI23933
13694_13,CI24956
13695_13,CI25107
13696_13,CI27043
13697_13,CI25728
13699_13,CI24953
13702_13,CI24437
13705_13,CI26202
13709_13,CI27664
13710_13,CI27669
13717_13,CI27666
13718_13,CI24532
13719_13,CI24953
13721_13,CI27037
13722_13,CI27676
13729_13,CI24527
13730_13,CI25124
13734_13,CI24917
13735_13,CI23663
13736_13,CI26925
13737_13,CI23648
13738_13,CI24876
13741_13,CI23975
13742_13,CI25136
13744_13,CI24968
13751_13,CI25124
13752_13,CI23702
13753_13,CI23933
13757_13,CI23848
13759_13,CI25075
13763_13,CI25135
13765_13,CI23769
13769_13,CI23770
13770_13,CI24957
13771_13,CI24958
13773_13,CI27677
13774_13,CI27678
13776_13,CI25135
13777_13,CI24958
13778_13,CI24187
13786_13,CI23648
13792_13,CI27798
13793_13,CI23855
13800_13,CI23714
13803_13,CI23714
13804_13,CI27039
13805_13,CI28572
13808_13,CI26050
13818_13,CI27675
13820_13,CI27039
13821_13,CI24876
13822_13,CI27675
13823_13,CI24958
13826_13,CI27042
13834_13,CI24530
13835_13,CI26920
13838_13,CI23975
13842_13,CI23770
13844_13,CI24958
13847_13,CI24257
13848_13,CI26910
13850_13,CI27654
13853_13,CI26214
13855_13,CI24937
13858_13,CI24951
13859_13,CI26911
13863_13,CI26909
13868_13,CI27435
13869_13,CI26904
13872_13,CI28200
13873_13,CI24184
13879_13,CI25125
13884_13,CI25075
13885_13,CI28630
13888_13,CI26052
13890_13,CI26909
13891_13,CI26905
13892_13,CI24929
13895_13,CI26913
13897_13,CI26910
13898_13,CI28581
13899_13,CI26216
13906_13,CI26211
13909_13,CI24957
13916_13,CI26910
13921_13,CI24081
13922_13,CI26154
13924_13,CI26210
13925_13,CI27037
13930_13,CI24249
13931_13,CI26907
13943_13,CI23855
13944_13,CI26907
13946_13,CI27796
13949_13,CI26913
13953_13,CI27790
13954_13,CI23667
13956_13,CI24228
13957_13,CI24184
13958_13,CI26905
13967_13,CI27805
13968_13,CI24875
13969_13,CI25124
13972_13,CI27680
13973_13,CI27037
13975_13,CI27808
13976_13,CI27037
13978_13,CI27045
13982_13,CI27036
13983_13,CI26910
13985_13,CI26212
13986_13,CI24187
13987_13,CI27803
13991_13,CI24138
13992_13,CI26910
13994_13,CI26915
14001_13,CI27784
14002_13,CI27801
14003_13,CI27801
14004_13,CI23663
14005_13,CI27797
14008_13,CI26920
14009_13,CI27797
14010_13,CI27678
14011_13,CI24868
14014_13,CI25416
14017_13,CI27803
14023_13,CI26903
14026_13,CI26920
14030_13,CI26213
14032_13,CI26907
14043_13,CI26216
14046_13,CI26917
14050_13,CI26903
14051_13,CI26904
14052_13,CI26213
14055_13,CI23848
14057_13,CI23691
14058_13,CI26213
14059_13,CI26217
14062_13,CI26215
14063_13,CI26217
14065_13,CI26216
14066_13,CI24531
14070_13,CI26053
14071_13,CI26910
14074_13,CI27039
14078_13,CI26953
14079_13,CI25125
14082_13,CI24184
14083_13,CI23662
14085_13,CI27681
14086_13,CI24690
14087_13,CI23714
14088_13,CI23967
14093_13,CI26213
14097_13,CI26909
14098_13,CI25141
14100_13,CI26952
14102_13,CI25727
14105_13,CI25135
14106_13,CI26908
14109_13,CI26907
14110_13,CI26908
14111_13,CI26902
14113_13,CI26910
14114_13,CI24788
14115_13,CI24426
14116_13,CI26920
14120_13,CI26194
14123_13,CI26920
14128_13,CI26903
14131_13,CI23648
14134_13,CI27974
14140_13,CI26167
14145_13,CI25143
14148_13,CI23933
14151_13,CI24187
14157_13,CI28479
14161_13,CI24527
14163_13,CI24532
14164_13,CI28569
14166_13,CI28579
14167_13,CI28577
14173_13,CI23933
14177_13,CI28569
14179_13,CI28582
14180_13,CI28570
14181_13,CI27666
14183_13,CI23933
14184_13,CI28576
14185_13,CI28576
14187_13,CI26911
14190_13,CI23691
14191_13,CI26051
14194_13,CI24871
14196_13,CI27037
14198_13,CI25135
14199_13,CI25057
14200_13,CI24114
14204_13,CI28479
14205_13,CI28580
14209_13,CI23880
14212_13,CI23506
14214_13,CI24138
14216_13,CI26934
14220_13,CI24690
14230_13,CI24917
14231_13,CI24527
14232_13,CI26907
14234_13,CI23663
14235_13,CI27958
14241_13,CI24031
14242_13,CI24921
14244_13,CI23929
14246_13,CI27681
14249_13,CI26928
14253_13,CI25629
14267_13,CI27670
14268_13,CI24954
14273_13,CI27674
14274_13,CI28575
14275_13,CI23856
14276_13,CI26216
14279_13,CI26205
14280_13,CI23714
14283_13,CI27042
14284_13,CI26909
14286_13,CI26051
14293_13,CI25135
14295_13,CI26907
14296_13,CI26907
14304_13,CI26907
14305_13,CI23929
14306_13,CI23708
14310_13,CI26915
14317_13,CI24273
14319_13,CI23708
14321_13,CI26909
14325_13,CI24690
14326_13,CI24527
14328_13,CI24522
14329_13,CI26197
14330_13,CI26930
14331_13,CI24953
14337_13,CI24951
14342_13,CI26168
14344_13,CI23975
14345_13,CI25735
14347_13,CI26050
14348_13,CI24031
14353_13,CI27040
14354_13,CI24840
14358_13,CI24534
14365_13,CI23691
14366_13,CI27042
14370_13,CI23702
14372_13,CI23839
14373_13,CI27047
14375_13,CI24187
14376_13,CI23933
14378_13,CI26915
14379_13,CI26904
14381_13,CI26907
14386_13,CI26213
14387_13,CI24534
14390_13,CI23769
14394_13,CI26220
14400_13,CI24138
14402_13,CI24968
14406_13,CI26915
14407_13,CI26217
14411_13,CI26902
14412_13,CI23964
14416_13,CI26903
14417_13,CI25141
14422_13,CI28079
14426_13,CI26050
14428_13,CI26931
14431_13,CI24950
14436_13,CI26958
14437_13,CI26167
14438_13,CI23836
14440_13,CI24228
14450_13,CI25125
14452_13,CI23856
14453_13,CI26910
14457_13,CI26904
14461_13,CI26154
14464_13,CI28577
14467_13,CI28581
14469_13,CI28586
14471_13,CI27235
14475_13,CI27678
14476_13,CI26217
14480_13,CI28579
14482_13,CI26216
14484_13,CI28575
14491_13,CI26208
14498_13,CI24876
14500_13,CI24530
14502_13,CI23975
14505_13,CI25121
14507_13,CI23968
14508_13,CI24534
14511_13,CI24246
14512_13,CI26921
14514_13,CI26925
14516_13,CI26919
14517_13,CI26920
14518_13,CI23691
14519_13,CI26930
14520_13,CI23663
14521_13,CI23714
14524_13,CI26907
14526_13,CI24953
14527_13,CI25140
14528_13,CI25126
14530_13,CI25177
14531_13,CI24868
14538_13,CI26171
14539_13,CI26157
14542_13,CI26873
14543_13,CI25121
14544_13,CI23855
14549_13,CI24099
14551_13,CI25139
14552_13,CI23714
14553_13,CI24876
14554_13,CI28569
14557_13,CI25126
14558_13,CI24522
14560_13,CI24972
14564_13,CI23546
14567_13,CI25178
14569_13,CI25126
14570_13,CI26909
14572_13,CI26910
14574_13,CI27670
14576_13,CI26208
14580_13,CI24534
14582_13,CI23766
14585_13,CI24534
14593_13,CI26927
14594_13,CI26928
14603_13,CI25732
14605_13,CI24866
14611_13,CI24866
14613_13,CI26922
14615_13,CI26913
14620_13,CI25179
14623_13,CI23762
14624_13,CI24992
14625_13,CI24534
14629_13,CI26908
14630_13,CI27680
14637_13,CI26050
14641_13,CI23691
14642_13,CI27004
14644_13,CI25135
14646_13,CI23913
14649_13,CI24930
14650_13,CI24875
14651_13,CI25125
14652_13,CI24916
14654_13,CI23825
14658_13,CI28256
14659_13,CI24532
14660_13,CI24529
14661_13,CI26907
14665_13,CI24915
14666_13,CI26209
14667_13,CI28572
14668_13,CI25109
14669_13,CI26208
14670_13,CI25124
14673_13,CI25180
14675_13,CI26168
14676_13,CI24534
14677_13,CI26822
14681_13,CI23933
14684_13,CI25075
14688_13,CI27671
14691_13,CI26930
14693_13,CI24917
14694_13,CI24257
14696_13,CI26911
14698_13,CI26930
14701_13,CI24930
14703_13,CI23691
14706_13,CI24723
14707_13,CI28582
14708_13,CI28581
14713_13,CI24530
14716_13,CI24081
14717_13,CI26942
14718_13,CI27674
14722_13,CI24138
14723_13,CI26942
14728_13,CI27043
14732_13,CI27045
14734_13,CI26219
14737_13,CI24953
14739_13,CI25125
14741_13,CI24954
14742_13,CI28176
14744_13,CI26907
14745_13,CI23714
14746_13,CI26931
14751_13,CI26912
14752_13,CI25733
14754_13,CI27804
14758_13,CI26949
14763_13,CI25103
14766_13,CI27803
14768_13,CI27049
14770_13,CI26908
14772_13,CI27676
14781_13,CI23946
14782_13,CI26051
14783_13,CI25144
14785_13,CI26154
14788_13,CI25054
14789_13,CI26164
14791_13,CI23663
14794_13,CI24957
14795_13,CI23975
14801_13,CI26920
14802_13,CI27674
14804_13,CI25125
14805_13,CI26927
14806_13,CI26221
14809_13,CI26220
14810_13,CI26915
14811_13,CI27678
14816_13,CI24723
14817_13,CI27043
14818_13,CI24206
14819_13,CI26902
14823_13,CI26905
14827_13,CI23933
14828_13,CI24866
14830_13,CI23786
14831_13,CI26955
14833_13,CI24957
14837_13,CI26219
14838_13,CI24955
14841_13,CI24940
14845_13,CI25141
14848_13,CI24957
14849_13,CI23546
14854_13,CI24138
14858_13,CI26907
14860_13,CI28479
14861_13,CI27046
14864_13,CI27667
14865_13,CI26908
14867_13,CI27798
14868_13,CI24958
14870_13,CI24435
14871_13,CI26927
14873_13,CI26217
14874_13,CI26905
14875_13,CI24525
14876_13,CI24958
14878_13,CI23667
14882_13,CI24891
14885_13,CI23663
14886_13,CI26902
14887_13,CI26247
14890_13,CI24521
14893_13,CI24930
14894_13,CI27682
14897_13,CI24527
14898_13,CI24958
14900_13,CI26154
14901_13,CI24440
14902_13,CI26873
14904_13,CI26867
14905_13,CI27676
14907_13,CI24868
14908_13,CI23933
14909_13,CI26913
14911_13,CI26930
14912_13,CI27667
14914_13,CI26873
14915_13,CI26876
14916_13,CI26904
14918_13,CI23975
14920_13,CI26903
14921_13,CI23663
14924_13,CI26212
14926_13,CI27809
14930_13,CI26201
14931_13,CI24230
14936_13,CI25732
14945_13,CI24117
14946_13,CI24957
14951_13,CI27045
14960_13,CI24031
14961_13,CI26910
14962_13,CI23913
14963_13,CI24534
14965_13,CI26923
14966_13,CI27799
14967_13,CI26915
14970_13,CI26926
14973_13,CI23841
14974_13,CI24958
14979_13,CI27674
14982_13,CI25053
14985_13,CI27800
14989_13,CI25074
14990_13,CI26951
14995_13,CI24534
14998_13,CI24309
15000_13,CI25074
15003_13,CI26904
15006_13,CI27035
15013_13,CI25135
15014_13,CI26908
15015_13,CI25074
15018_13,CI25295
15020_13,CI27680
15024_13,CI25075
15028_13,CI24866
15031_13,CI25093
15034_13,CI23648
15037_13,CI26154
15039_13,CI24418
15048_13,CI26176
15050_13,CI24954
15051_13,CI26927
15053_13,CI23714
15058_13,CI26905
15061_13,CI24690
15062_13,CI23848
15065_13,CI23880
15066_13,CI26162
15068_13,CI24968
15070_13,CI23769
15076_13,CI24125
15084_13,CI26991
15089_13,CI25075
15091_13,CI24943
15092_13,CI24953
15093_13,CI24184
15095_13,CI24866
15098_13,CI24956
15099_13,CI28580
15100_13,CI26909
15102_13,CI23975
15106_13,CI28576
15110_13,CI26910
15113_13,CI24440
15114_13,CI26905
15120_13,CI25126
15124_13,CI23691
15125_13,CI26212
15127_13,CI26904
15128_13,CI26154
15129_13,CI26154
15130_13,CI26904
15131_13,CI27673
15132_13,CI23966
15138_13,CI26196
15140_13,CI26161
15141_13,CI27047
15145_13,CI26913
15146_13,CI24373
15148_13,CI26913
15149_13,CI25135
15150_13,CI25136
15155_13,CI27974
15156_13,CI27276
15158_13,CI24968
15159_13,CI26381
15162_13,CI23975
15166_13,CI26937
15168_13,CI24868
15172_13,CI26203
15179_13,CI24268
15180_13,CI27416
15181_13,CI26904
15183_13,CI26905
15184_13,CI26930
15188_13,CI26946
15191_13,CI23714
15192_13,CI26911
15193_13,CI24527
15194_13,CI26907
15198_13,CI27671
15204_13,CI23648
15205_13,CI24808
15208_13,CI24532
15212_13,CI24228
15213_13,CI26902
15228_13,CI27678
15233_13,CI24206
15234_13,CI25052
15236_13,CI24958
15237_13,CI24532
15238_13,CI26928
15240_13,CI26169
15241_13,CI23856
15242_13,CI23848
15253_13,CI24939
15260_13,CI24992
15261_13,CI26955
15263_13,CI24532
15267_13,CI26913
15271_13,CI23913
15272_13,CI26958
15278_13,CI26470
15282_13,CI24530
15289_13,CI26921
15291_13,CI24866
15292_13,CI26907
15295_13,CI26051
15299_13,CI28582
15303_13,CI26905
15308_13,CI24532
15309_13,CI24117
15312_13,CI26919
15313_13,CI27039
15317_13,CI24228
15318_13,CI26923
15319_13,CI27676
15327_13,CI26215
15329_13,CI26055
15330_13,CI25140
15333_13,CI26220
15339_13,CI24958
15340_13,CI24958
15342_13,CI28579
15344_13,CI27681
15345_13,CI23714
15347_13,CI24534
15348_13,CI26052
15349_13,CI24530
15352_13,CI25074
15353_13,CI26051
15354_13,CI23933
15355_13,CI27798
15356_13,CI27798
15357_13,CI26211
15361_13,CI27044
15365_13,CI27049
15369_13,CI23769
15373_13,CI25059
15376_13,CI25727
15377_13,CI26913
15384_13,CI25123
15385_13,CI26194
15386_13,CI23933
15392_13,CI24532
15398_13,CI26907
15402_13,CI28577
15404_13,CI26427
15407_13,CI26844
15411_13,CI27667
15412_13,CI23714
15421_13,CI23697
15423_13,CI24261
15424_13,CI28578
15429_13,CI26837
15432_13,CI26924
15436_13,CI26907
15438_13,CI27666
15442_13,CI23546
15453_13,CI25135
15458_13,CI23933
15460_13,CI25135
15461_13,CI24530
15466_13,CI26926
15467_13,CI23839
15469_13,CI28569
15471_13,CI26219
15476_13,CI26922
15480_13,CI23546
15485_13,CI24533
15486_13,CI24440
15487_13,CI26930
15494_13,CI26912
15496_13,CI25140
15498_13,CI26194
15499_13,CI24873
15500_13,CI26927
15506_13,CI26930
15507_13,CI24530
15508_13,CI24866
15509_13,CI23856
15510_13,CI24228
15515_13,CI26907
15517_13,CI27044
15518_13,CI26054
15519_13,CI26913
15522_13,CI26167
15528_13,CI28240
15532_13,CI24530
15533_13,CI23855
15534_13,CI27679
15535_13,CI27022
15538_13,CI28569
15542_13,CI26915
15543_13,CI26193
15547_13,CI26905
15553_13,CI26211
15556_13,CI23856
15557_13,CI26216
15561_13,CI23663
15566_13,CI27678
15567_13,CI26054
15569_13,CI27051
15571_13,CI24530
15574_13,CI24138
15577_13,CI26928
15580_13,CI24958
15588_13,CI23855
15596_13,CI26915
15598_13,CI23667
15599_13,CI27678
15601_13,CI26910
15603_13,CI23769
15605_13,CI24527
15606_13,CI25124
15608_13,CI27678
15612_13,CI26909
15615_13,CI24527
15616_13,CI23933
15618_13,CI26907
15621_13,CI26907
15622_13,CI25054
15624_13,CI24968
15625_13,CI27049
15626_13,CI26154
15629_13,CI26912
15631_13,CI23825
15635_13,CI25135
15637_13,CI23839
15652_13,CI26868
15660_13,CI25124
15661_13,CI24239
15670_13,CI23840
15674_13,CI26840
15676_13,CI27679
15679_13,CI27678
15684_13,CI24840
15689_13,CI25126
15691_13,CI25175
15693_13,CI27931
15694_13,CI26905
15696_13,CI23691
15700_13,CI28580
15702_13,CI25057
15707_13,CI26903
15710_13,CI26910
15713_13,CI25143
15716_13,CI26902
15719_13,CI23691
15723_13,CI26198
15726_13,CI23880
15728_13,CI23855
15731_13,CI26220
15734_13,CI23855
15737_13,CI24114
15743_13,CI25514
15744_13,CI24748
15746_13,CI23691
15751_13,CI23913
15752_13,CI25140
15753_13,CI24261
15754_13,CI26907
15755_13,CI23750
15757_13,CI26216
15758_13,CI26920
15774_13,CI24922
15776_13,CI23887
15779_13,CI26936
15781_13,CI26829
15782_13,CI23887
15784_13,CI24968
15786_13,CI26904
15787_13,CI27680
15789_13,CI27681
15793_13,CI28582
15797_13,CI24868
15799_13,CI27665
15801_13,CI26855
15805_13,CI28128
15806_13,CI24868
15808_13,CI24953
15809_13,CI26911
15812_13,CI25074
15814_13,CI24952
15816_13,CI27666
15818_13,CI23933
15819_13,CI24956
15822_13,CI23855
15823_13,CI24531
15825_13,CI26913
15831_13,CI25075
15833_13,CI24228
15837_13,CI25126
15843_13,CI25727
15844_13,CI28572
15849_13,CI26902
15851_13,CI25125
15855_13,CI23517
15856_13,CI24532
15857_13,CI23933
15858_13,CI24724
15859_13,CI23855
15861_13,CI28568
15865_13,CI27042
15867_13,CI26212
15874_13,CI27045
15877_13,CI23856
15879_13,CI27044
15881_13,CI27006
15884_13,CI27009
15885_13,CI25105
15887_13,CI23975
15888_13,CI24968
15889_13,CI27042
15890_13,CI24117
15895_13,CI27044
15898_13,CI24187
15899_13,CI26984
15901_13,CI26924
15907_13,CI27667
15908_13,CI27042
15909_13,CI24138
15911_13,CI24889
15915_13,CI24184
15919_13,CI25074
15920_13,CI24093
15922_13,CI25125
15923_13,CI24530
15924_13,CI26920
15925_13,CI28580
15926_13,CI23933
15927_13,CI24030
15930_13,CI26875
15931_13,CI26870
15932_13,CI26915
15933_13,CI23933
15934_13,CI26875
15935_13,CI26154
15940_13,CI24935
15949_13,CI24955
15950_13,CI24533
15955_13,CI28577
15956_13,CI27045
15958_13,CI24527
15961_13,CI24527
15962_13,CI28240
15967_13,CI26184
15969_13,CI23648
15971_13,CI26167
15975_13,CI23933
15976_13,CI25105
15983_13,CI25501
15986_13,CI24031
15988_13,CI26927
15989_13,CI24957
15995_13,CI24958
15998_13,CI24866
16000_13,CI27044
16001_13,CI26930
16004_13,CI25729
16009_13,CI27671
16011_13,CI24228
16012_13,CI26907
16015_13,CI24940
16016_13,CI23856
16018_13,CI26927
16028_13,CI25132
16031_13,CI26947
16032_13,CI26910
16033_13,CI28569
16034_13,CI26212
16035_13,CI27282
16041_13,CI26931
16044_13,CI26920
16047_13,CI24268
16051_13,CI27051
16053_13,CI28479
16056_13,CI26907
16058_13,CI26943
16061_13,CI26921
16065_13,CI26907
16068_13,CI27676
16070_13,CI24261
16072_13,CI24917
16078_13,CI26910
16079_13,CI24936
16080_13,CI24876
16088_13,CI23913
16089_13,CI28586
16096_13,CI23691
16097_13,CI26907
16099_13,CI26175
16103_13,CI26926
16104_13,CI24875
16105_13,CI27044
16107_13,CI26173
16109_13,CI25732
16111_13,CI26215
16112_13,CI27005
16113_13,CI23855
16114_13,CI24931
16118_13,CI28576
16119_13,CI25052
16121_13,CI27794
16128_13,CI24228
16129_13,CI26904
16131_13,CI25180
16134_13,CI26910
16136_13,CI24426
16141_13,CI23922
16145_13,CI26913
16147_13,CI27801
16148_13,CI26910
16150_13,CI24732
16153_13,CI24958
16157_13,CI25123
16160_13,CI26913
16161_13,CI27783
16162_13,CI27042
16163_13,CI24031
16164_13,CI27802
16165_13,CI27680
16166_13,CI27681
